╢m┬эел░╧,ецйЎ╝╨к║,дgжa░╧мqжь╕mй╬л╪кл░╧к∙╡P,дgжa▓╛┬р┴`н▒┐nендшд╜д╪,│гелдgжaи╧е╬д└░╧,лD│гелдgжaи╧е╬д└░╧,лD│гелдgжaи╧е╬╜sйw,ецйЎж~ды,ецйЎ╡з┤╔╝╞,▓╛┬р╝hж╕,┴`╝╙╝h╝╞,л╪кллм║A,еDнnе╬│~,еDнnл╪зў,л╪┐vз╣жиж~ды,л╪кл▓╛┬р┴`н▒┐nендшд╜д╪,л╪кл▓{кpоцз╜-й╨,л╪кл▓{кpоцз╜-╞U,л╪кл▓{кpоцз╜-╜├,л╪кл▓{кpоцз╜-╣j╢б,ж│╡L║▐▓z▓╒┬┤,┴`╗∙д╕,│ц╗∙иCендшд╜д╪,иожь├■зO,иожь▓╛┬р┴`н▒┐nендшд╜д╪,иожь┴`╗∙д╕
╖sл╬╢m,дgжa,е█╡P└нмq451~500жa╕╣,480.0,,пSйw╣A╖~░╧,╣Aкке╬жa,10212,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,2200000,4583,,0.0,0
╖и▒Ўел,й╨жa(дgжa+л╪кл),оч╢щ┐д╖и▒Ў┬эжц╡╜╕Ї22л╤1~50╕╣,28.7,дu,,,10211,дgжa2л╪кл1иожь0,е|╝h,005,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),дu╖~е╬,┐√╡м▓V╛одg│y,0810512,127.87,4,1,4,ж│,ж│,2350000,18378,,0.0,0
╖и▒Ўел,й╨жa(дgжa+л╪кл),оч╢щ┐д╖и▒Ў┬эжц╡╜╕Ї22л╤1~50╕╣,32.83,дu,,,10211,дgжa2л╪кл1иожь0,е|╝h,005,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),дu╖~е╬,┐√╡м▓V╛одg│y,0810512,141.91,4,1,4,ж│,ж│,3000000,21140,,0.0,0
╖sл╬╢m,дgжa,▓┬дl┤фмq▓┬дl┤фдpмq1~50жa╕╣,2500.0,,д@пы╣A╖~░╧,╣Aкке╬жa,10211,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,11650000,4660,,0.0,0
╖sл╬╢m,дgжa,▓┬дl┤фмq▓┬дl┤фдpмq1~50жa╕╣,2508.0,,д@пы╣A╖~░╧,╣Aкке╬жa,10211,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,10240000,4083,,0.0,0
╖и▒Ўел,й╨жa(дgжa+л╪кл)+иожь,оч╢щ┐д╖и▒Ў┬э└Їлn╕Ї80л╤1~50╕╣,20.14,жэ,,,10211,дgжa0л╪кл1иожь1,дC╝h,012,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1000406,116.53,2,2,1,ж│,ж│,4650000,39904,йY╣Dенн▒,0.0,0
╖и▒Ўел,дgжa,╖sиqмq751~800жa╕╣,884.58,,дsйYжaлOи|░╧,╣Aкке╬жa,10209,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,5300000,5992,,0.0,0
╖и▒Ўел,дgжa,дЇм№мq601~650жa╕╣,220.01,,пSйw╣A╖~░╧,е╥║╪л╪┐vе╬жa,10211,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,8250000,37498,,0.0,0
дj╖╦┬э,дgжa,дT╝hмqдK╡▓дpмq401~450жa╕╣,3769.5,,дsйYжaлOи|░╧,╣Aкке╬жa,10212,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,4332760,1149,,0.0,0
└s╝ц╢m,дgжa,е|дшкLмqе|дшкLдpмq501~550жa╕╣,264.5,,д@пы╣A╖~░╧,╣Aкке╬жa,10211,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,3000000,11342,,0.0,0
─кж╦╢m,иожь,оч╢щ┐д─кж╦╢mоч╢щ┐д─кж╦╢mй^д╞╕Ї51~100╕╣,0.07,жэ,,,10212,дgжa0л╪кл0иожь1,,,ифеL,,,,25.72,0,0,0,ж│,ж│,1350000,,йY╣Dенн▒,25.72,0
─кж╦╢m,й╨жa(дgжa+л╪кл)+иожь,оч╢щ┐д─кж╦╢mдддs╕Ї1~50╕╣,64.2,жэ,,,10211,дgжa1л╪кл1иожь2,дG╝h,015,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0990723,441.2,4,2,3,ж│,ж│,28000000,63463,йY╣Dенн▒,76.64,0
─кж╦╢m,дgжa,└Aддмq601~650жa╕╣,296.69,ифеL,,,10212,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,9138000,30800,,0.0,0
─кж╦╢m,й╨жa(дgжa+л╪кл)+иожь,оч╢щ┐д─кж╦╢mлn▓╗╕Ї101~150╕╣,46.36,жэ,,,10211,дgжa1л╪кл1иожь2,дQд╗╝h,027,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1011018,455.84,4,2,4,ж│,ж│,43980000,100596,йY╣Dенн▒,46.48,2800000
─кж╦╢m,й╨жa(дgжa+л╪кл)+иожь,оч╢щ┐д─кж╦╢mлn▓╗╕Ї101~150╕╣,46.36,жэ,,,10211,дgжa1л╪кл1иожь2,дQдK╝h,027,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1011018,455.84,4,2,4,ж│,ж│,45000000,102599,йY╣Dенн▒,46.48,3000000
─кж╦╢m,й╨жa(дgжa+л╪кл)+иожь,оч╢щ┐д─кж╦╢mлn▓╗╕Ї101~150╕╣,46.36,жэ,,,10211,дgжa1л╪кл1иожь2,дGдQ╝h,027,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1011018,456.89,4,2,4,ж│,ж│,45500000,104042,йY╣Dенн▒,46.48,2800000
─кж╦╢m,дgжa,лnлCмq151~200жa╕╣,28.42,╣A,,,10210,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,387000,13617,,0.0,0
дj╢щ╢m,дgжa,ж╦│ЄмqдT╢Їе█дpмq951~1000жa╕╣,2265.0,,пSйw╣A╖~░╧,╣Aкке╬жa,10211,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,56860000,25104,,0.0,0
дj╢щ╢m,дgжa,ж╦│Ємqо№дfдpмq51~100жa╕╣,47.6,,╢mз°░╧,дA║╪л╪┐vе╬жa,10211,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,2150000,45168,,0.0,0
╖sл╬╢m,й╨жa(дgжa+л╪кл)+иожь,оч╢щ┐д╖sл╬╢mдд╡╪лn╕Їд@мq138л╤60з╦1~50╕╣,110.47,,пSйw╣A╖~░╧,е╥║╪л╪┐vе╬жa,10211,дgжa2л╪кл1иожь1,е■,003,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,1020905,211.36,5,2,4,ж│,ж│,8800000,41635,д@╝╙енн▒,0.0,0
╖sл╬╢m,й╨жa(дgжa+л╪кл)+иожь,оч╢щ┐д╖sл╬╢mдд╡╪лn╕Їд@мq138л╤60з╦1~50╕╣,110.47,,пSйw╣A╖~░╧,е╥║╪л╪┐vе╬жa,10210,дgжa2л╪кл1иожь1,е■,003,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,1020905,211.36,5,2,4,ж│,ж│,8600000,40689,д@╝╙енн▒,0.0,0
╖sл╬╢m,дgжa,е█╡P└нмq1~50жa╕╣,715.0,╣A,,,10211,дgжa3л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,2162900,3025,,0.0,0
╖sл╬╢m,дgжa,е█╡P└нмq1~50жa╕╣,461.0,╣A,,,10211,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,1394500,3025,,0.0,0
╖и▒Ўел,й╨жa(дgжa+л╪кл),оч╢щ┐д╖и▒Ў┬элCдsдн╡є1~50╕╣,8.89,жэ,,,10211,дgжa1л╪кл1иожь0,дQ╝h,015,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0840324,29.21,2,1,1,ж│,ж│,850000,29100,,0.0,0
╖sл╬╢m,дgжa,оH│╗мqоH│╗дpмq1451~1500жa╕╣,1103.0,,пSйw╣A╖~░╧,╣Aкке╬жa,10210,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,5000000,4533,,0.0,0
╖и▒Ўел,й╨жa(дgжa+л╪кл),оч╢щ┐д╖и▒Ў┬эж█е▀╡є29л╤12з╦1~50╕╣,119.0,жэ,,,10210,дgжa2л╪кл1иожь0,е■,002,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,0741018,111.7,2,1,1,ж│,╡L,2450000,21934,,0.0,0
╖и▒Ўел,дgжa,╥└╥└мq801~850жa╕╣,100.99,╣A,,,10209,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,1800000,17824,,0.0,0
дд├cел,й╨жa(дgжa+л╪кл),оч╢щ┐ддд├cелдEйMд@╡є51~100╕╣,18.77,жэ,,,10210,дgжa1л╪кл1иожь0,дGдQ╝h,021,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0901026,227.25,4,2,2,ж│,ж│,15700000,69087,,0.0,0
дд├cел,й╨жa(дgжa+л╪кл),оч╢щ┐ддд├cел┐│дп╕ЇдGмq198л╤18з╦1~50╕╣,24.95,жэ,,,10210,дgжa1л╪кл1иожь0,е|╝h,005,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0740125,87.37,3,1,2,ж│,╡L,2660000,30445,,0.0,0
дд├cел,дgжa,д║├cмq3501~3550жa╕╣,1760.0,,пSйw╣A╖~░╧,╣Aкке╬жa,10211,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,25000000,14205,,0.0,0
дд├cел,й╨жa(дgжa+л╪кл),оч╢щ┐ддд├cелдхжилn╡є13л╤1~50╕╣,157.0,жэ,,,10211,дgжa1л╪кл1иожь0,е■,002,│zд╤нэ,жэоaе╬,е[▒j┐j│y,0771108,181.52,5,2,3,ж│,╡L,13800000,76025,,0.0,0
дд├cел,й╨жa(дgжa+л╪кл)+иожь,оч╢щ┐ддд├cеле├║╓╕Ї1101~1150╕╣,35.39,жэ,,,10211,дgжa1л╪кл1иожь1,дQдT╝h,014,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),░ъе┴жэжv,┐√╡м▓V╛одg│y,0920710,188.69,3,2,2,ж│,ж│,4800000,25439,йY╣Dенн▒,0.0,0
дд├cел,дgжa,лс┐│мq901~950жa╕╣,335.31,╣A,,,10211,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,15214500,45374,,0.0,0
дд├cел,дgжa,лс┐│мq851~900жa╕╣,1291.72,╣A,,,10211,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,58611000,45374,,0.0,0
дд├cел,й╨жa(дgжa+л╪кл)+иожь,оч╢щ┐ддд├cеле├пр╕Ї1~50╕╣,35.4,жэ,,,10211,дgжa1л╪кл1иожь1,дT╝h,012,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1020531,202.62,3,2,2,ж│,╡L,13630000,67269,йY╣Dенн▒,38.32,0
дд├cел,й╨жa(дgжa+л╪кл)+иожь,оч╢щ┐ддд├cеле├пр╕Ї1~50╕╣,35.59,жэ,,,10211,дgжa1л╪кл1иожь2,е|╝h,012,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1020531,240.94,3,2,2,ж│,╡L,14100000,58521,йY╣Dенн▒,76.64,0
дд├cел,й╨жa(дgжa+л╪кл)+иожь,оч╢щ┐ддд├cеле├пр╕Ї1~50╕╣,35.59,жэ,,,10211,дgжa1л╪кл1иожь2,дE╝h,012,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1020531,238.86,3,2,2,ж│,╡L,15300000,64054,йY╣Dенн▒,74.55,0
дд├cел,й╨жa(дgжa+л╪кл)+иожь,оч╢щ┐ддд├cеле├пр╕Ї1~50╕╣,22.51,жэ,,,10211,дgжa1л╪кл1иожь1,дG╝h,012,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1020531,142.39,2,2,2,ж│,╡L,8700000,61100,йY╣Dенн▒,38.32,0
дд├cел,й╨жa(дgжa+л╪кл)+иожь,оч╢щ┐ддд├cеле├пр╕Ї1~50╕╣,22.7,жэ,,,10211,дgжa1л╪кл1иожь2,дK╝h,012,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1020531,178.63,2,2,2,ж│,╡L,10800000,60460,йY╣Dенн▒,74.55,0
дд├cел,й╨жa(дgжa+л╪кл)+иожь,оч╢щ┐ддд├cеле├пр╕Ї1~50╕╣,29.43,жэ,,,10211,дgжa1л╪кл1иожь2,дн╝h,012,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1020531,214.99,3,2,2,ж│,╡L,12150000,56514,йY╣Dенн▒,76.64,0
╞[н╡╢m,дgжa,е·й·мq301~350жa╕╣,97.21,,пSйw╣A╖~░╧,е╥║╪л╪┐vе╬жa,10211,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,5580000,57402,,0.0,0
╞[н╡╢m,л╪кл,оч╢щ┐д╞[н╡╢mдj┤Є╕ЇдGмq886л╤1~50╕╣,0.0,,,,10211,дgжa0л╪кл1иожь0,е■,004,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,1021007,208.73,4,2,3,ж│,╡L,3420000,16385,,0.0,0
дд├cел,й╨жa(дgжa+л╪кл),оч╢щ┐ддд├cелзd╗ёд@╡є1~50╕╣,28.46,жэ,,,10211,дgжa1л╪кл1иожь0,е|╝h,004,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0700213,73.74,3,2,2,ж│,╡L,2450000,33225,,0.0,0
дд├cел,й╨жa(дgжa+л╪кл),оч╢щ┐ддд├cел└ЇддкF╕Ї301~350╕╣,12.25,жэ,,,10212,дgжa1л╪кл1иожь0,дQд╗╝h,017,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0851016,128.38,3,2,2,ж│,ж│,6500000,50631,,0.0,0
дд├cел,й╨жa(дgжa+л╪кл),оч╢щ┐ддд├cелдEйMдG╡є1~50╕╣,13.64,жэ,,,10211,дgжa1л╪кл1иожь0,е|╝h,015,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0870804,117.38000000000001,3,2,2,ж│,ж│,9200000,78378,,0.0,0
дд├cел,й╨жa(дgжa+л╪кл),оч╢щ┐ддд├cелдд├cел╡╪│╘╡є163л╤1~50╕╣,14.22,жэ,,,10211,дgжa1л╪кл1иожь0,дT╝h,007,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0821115,91.46000000000001,3,2,1,ж│,ж│,3819000,41756,,0.0,0
╞[н╡╢m,дgжa,кў┤Ємq1401~1450жa╕╣,64.71,,пSйw╣A╖~░╧,╣Aкке╬жa,10210,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,91000,1406,,0.0,0
╞[н╡╢m,дgжa,кў┤Ємq1401~1450жa╕╣,240.03,,пSйw╣A╖~░╧,╣Aкке╬жa,10211,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,1200000,4999,,0.0,0
╞[н╡╢m,дgжa,кў┤Ємq1401~1450жa╕╣,177.5,,пSйw╣A╖~░╧,╣Aкке╬жa,10211,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,510096,2874,,0.0,0
╞[н╡╢m,дgжa,кў┤Ємq1401~1450жa╕╣,88.75,,пSйw╣A╖~░╧,╣Aкке╬жa,10211,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,402750,4538,,0.0,0
дд├cел,дgжa,дп▓╗мq1101~1150жa╕╣,17.88,жэ,,,10211,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,920999,51510,,0.0,0
дд├cел,й╨жa(дgжa+л╪кл)+иожь,оч╢щ┐ддд├cелдп╝wдн╡є1~50╕╣,16.2,жэ,,,10211,дgжa1л╪кл1иожь0,дK╝h,009,╡╪╖H(10╝hзtеHдUж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,0880202,148.88,4,2,2,ж│,ж│,5700000,38286,йY╣Dенн▒,40.84,0
дд├cел,й╨жa(дgжa+л╪кл)+иожь,оч╢щ┐ддд├cел║╓мPдC╡є1~50╕╣,17.97,жэ,,,10211,дgжa1л╪кл1иожь1,дC╝h,008,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0831118,122.17999999999999,3,2,2,ж│,ж│,5200000,42560,д╔н░╛ў▒ё,17.75,0
дд├cел,й╨жa(дgжa+л╪кл),оч╢щ┐ддд├cеллс┐│╕Їд@мq1~50╕╣,20.32,жэ,,,10209,дgжa1л╪кл1иожь0,дн╝h,007,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0831227,110.07000000000001,3,1,1,ж│,╡L,4600000,41792,,0.0,0
дj╖╦┬э,й╨жa(дgжa+л╪кл),оч╢щ┐ддj╖╦┬экўл░╕Ї88л╤1~50╕╣,101.0,ифеL,,,10211,дgжa1л╪кл1иожь0,е■,002,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,0670622,125.8,0,0,0,╡L,╡L,4000000,31797,,0.0,0
дj╖╦┬э,й╨жa(дgжa+л╪кл),оч╢щ┐ддj╖╦┬эдTд╕д@╡є19л╤2з╦1~50╕╣,84.58,,╢mз°░╧,дA║╪л╪┐vе╬жa,10211,дgжa2л╪кл1иожь0,е■,004,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,0850921,267.08,4,2,3,ж│,╡L,6600000,24712,,0.0,0
└s╝ц╢m,дgжa,е█к∙мq101~150жa╕╣,52.45,жэ,,,10211,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,1950000,37178,,0.0,0
└s╝ц╢m,й╨жa(дgжa+л╪кл),оч╢щ┐д└s╝ц╢mдд┐│╕Ї240л╤3з╦1~50╕╣,57.25,,╢mз°░╧,дA║╪л╪┐vе╬жa,10211,дgжa1л╪кл1иожь0,е■,002,│zд╤нэ,жэоaе╬,е[▒j┐j│y,0650921,74.94,3,2,2,ж│,╡L,3300000,44035,,0.0,0
└s╝ц╢m,дgжa,└s╡╪мq451~500жa╕╣,171.59,жэ,,,10211,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,9106666,53072,,0.0,0
└s╝ц╢m,дgжa,└s╡╪мq451~500жa╕╣,15.91,ифеL,,,10211,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,855554,53775,,0.0,0
└s╝ц╢m,й╨жa(дgжa+л╪кл),оч╢щ┐д└s╝ц╢mе┴┬╫д@╡є130л╤1~50╕╣,82.0,,╢mз°░╧,дA║╪л╪┐vе╬жa,10211,дgжa1л╪кл1иожь0,е■,002,│zд╤нэ,жэоaе╬,е[▒j┐j│y,0701231,96.0,3,1,2,ж│,╡L,2600000,27083,,0.0,0
дj╖╦┬э,дgжa,лn┐│мqлn┐│дpмq601~650жa╕╣,3970.0,,пSйw╣A╖~░╧,╣Aкке╬жa,10210,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,18000000,4534,,0.0,0
└s╝ц╢m,й╨жa(дgжa+л╪кл),оч╢щ┐д└s╝ц╢mе┴▒j╡є1~50╕╣,14.97,ифеL,,,10211,дgжa2л╪кл1иожь0,д@╝h,014,оMй╨(1й╨1╞U1╜├),жэоaе╬,┐√╡м▓V╛одg│y,0870407,53.59,1,1,1,ж│,╡L,1850000,34521,,0.0,0
└s╝ц╢m,й╨жa(дgжa+л╪кл),оч╢щ┐д└s╝ц╢mдд┐│╕Ї240л╤3з╦1~50╕╣,72.65,,╢mз°░╧,дA║╪л╪┐vе╬жa,10211,дgжa1л╪кл1иожь0,е■,002,│zд╤нэ,жэоaе╬,е[▒j┐j│y,0650705,97.16,3,2,2,ж│,╡L,4800000,49403,,0.0,0
└s╝ц╢m,й╨жa(дgжa+л╪кл),оч╢щ┐д└s╝ц╢mе┴▒┌╕Ї312л╤1~50╕╣,44.81,,д@пы╣A╖~░╧,е╥║╪л╪┐vе╬жa,10210,дgжa1л╪кл1иожь0,дн╝h,006,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0830714,139.21,3,2,2,ж│,ж│,2700000,19395,,0.0,0
└s╝ц╢m,дgжa,╢└└sмq401~450жa╕╣,159.44,ифеL,,,10210,дgжa3л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,4090000,25652,,0.0,0
дj╖╦┬э,дgжa,д╢╣╪мq851~900жa╕╣,1147.11,,пSйw╣A╖~░╧,╣Aкке╬жa,10210,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,40999926,35742,,0.0,0
дj╖╦┬э,дgжa,дT╝hмqз|й│дpмq801~850жa╕╣,73.0,,дsйYжaлOи|░╧,┬l╕ое╬жa,10211,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,205000,2808,,0.0,0
дj╖╦┬э,й╨жa(дgжa+л╪кл),оч╢щ┐ддj╖╦┬эоH│╗д╗╡є251~300╕╣,36.57,жэ,,,10210,дgжa1л╪кл1иожь0,дн╝h,005,╡╪╖H(10╝hзtеHдUж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,0991013,101.44,3,2,2,ж│,╡L,5900000,58162,,0.0,0
└s╝ц╢m,дgжa,е|дшкLмqе|дшкLдpмq301~350жa╕╣,1320.1,,пSйw╣A╖~░╧,╣Aкке╬жa,10211,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,19966000,15125,,0.0,0
└s╝ц╢m,дgжa,╗╔╞r░щмq1301~1350жa╕╣,31430.0,,┤╦кL░╧,кL╖~е╬жa,10211,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,10000000,318,,0.0,0
└s╝ц╢m,л╪кл,оч╢щ┐д└s╝ц╢mж╩ж~дG╡є15л╤1~50╕╣,0.0,,,,10212,дgжa0л╪кл1иожь0,жaдUд@╝hбAжaдUдG╝h,014,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,0860130,504.14,0,0,0,ж│,ж│,0,0,,0.0,0
└s╝ц╢m,й╨жa(дgжa+л╪кл),оч╢щ┐д└s╝ц╢mж╩ж~дG╡є15л╤1~50╕╣,43.76,,╢mз°░╧,дA║╪л╪┐vе╬жa,10212,дgжa1л╪кл1иожь0,дн╝h,014,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0860130,176.85999999999999,3,2,2,ж│,ж│,5400000,30533,,0.0,0
└s╝ц╢m,й╨жa(дgжa+л╪кл),оч╢щ┐д└s╝ц╢mж╩ж~дG╡є1~50╕╣,0.53,,╢mз°░╧,дA║╪л╪┐vе╬жa,10212,дgжa1л╪кл1иожь0,жaдUд@╝hбAжaдUдG╝hбAжaдUдT╝h,015,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,0860626,565.7199999999999,0,0,0,ж│,ж│,0,0,,0.0,0
дj╖╦┬э,дgжa,е╨д▀дlмqдUе╨д▀дlдpмq351~400жa╕╣,349.0,,н╖┤║░╧,╣Aкке╬жa,10211,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,752280,2156,,0.0,0
дj╖╦┬э,дgжa,пQ╢ю╕]мq151~200жa╕╣,210.0,,дsйYжaлOи|░╧,╣Aкке╬жa,10211,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,402280,1916,,0.0,0
└s╝ц╢m,дgжa,╗╔╞r░щмq101~150жa╕╣,2500.0,,дsйYжaлOи|░╧,╣Aкке╬жa,10211,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,14368750,5748,,0.0,0
дj╖╦┬э,дgжa,▒d▓°мq701~750жa╕╣,15608.0,жэ,,,10211,дgжa19л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,110000000,7048,,0.0,0
└s╝ц╢m,й╨жa(дgжa+л╪кл),оч╢щ┐д└s╝ц╢m┤_┐│╕Ї46л╤1~50╕╣,83.0,,╢mз°░╧,дA║╪л╪┐vе╬жa,10212,дgжa1л╪кл1иожь0,е■,002,│zд╤нэ,жэ░╙е╬,е[▒j┐j│y,0710227,99.9,0,0,0,╡L,╡L,3100000,31031,,0.0,0
дj╖╦┬э,й╨жa(дgжa+л╪кл),оч╢щ┐ддj╖╦┬эд╢╣╪╕Ї1171л╤18з╦1~50╕╣,47.0,жэ,,,10211,дgжa1л╪кл1иожь0,е■,001,│zд╤нэ,жэоaе╬,┐j│y,0650605,42.25,2,1,1,ж│,╡L,1600000,37870,,0.0,0
дj╖╦┬э,й╨жa(дgжa+л╪кл),оч╢щ┐ддj╖╦┬эдj╖╦┬эдд╡╪╕Ї70л╤1~50╕╣,20.5,жэ,,,10211,дgжa1л╪кл2иожь0,е|╝h,008,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0830809,96.07000000000001,3,2,1,ж│,ж│,3097000,32237,,0.0,0
дj╖╦┬э,л╪кл,оч╢щ┐ддj╖╦┬эдд╡╪╕Ї70л╤1~50╕╣,0.0,,,,10211,дgжa0л╪кл0иожь0,д@╝h,008,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0830809,4.5,0,0,0,ж│,ж│,0,0,,0.0,0
дj╖╦┬э,й╨жa(дgжa+л╪кл),оч╢щ┐ддj╖╦┬эдде┐кF╕Ї22л╤1~50╕╣,14.76,жэ,,,10211,дgжa2л╪кл1иожь0,дQд@╝h,012,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0830912,92.03999999999999,3,2,2,ж│,ж│,2300000,24989,,0.0,0
